Date,Open,High,Low,Close,Adj Close,Volume
16-01-18,118.739998,118.980003,117.480003,117.559998,113.549347,587500
17-01-18,118.849998,120.199997,118.309998,119.449997,115.374878,449800
18-01-18,119.419998,119.889999,118.879997,119.379997,115.307259,335100
19-01-18,120.790001,121.18,119.879997,120.959999,116.833359,358500
22-01-18,120.849998,121.459999,120.5,121.370003,117.229378,308300
23-01-18,120.529999,120.529999,118.400002,118.93,114.872612,521500
24-01-18,119.260002,119.459999,118.089996,118.900002,114.843636,346200
25-01-18,119.279999,119.389999,117.699997,118.209999,114.177177,378500
26-01-18,118.949997,120.050003,118.870003,119.959999,115.867477,263800
29-01-18,118.660004,119.190002,117.82,118.720001,114.669777,506100
30-01-18,118.779999,119,118.050003,118.089996,114.061264,473300
31-01-18,118.32,120.139999,118.269997,119.5,115.423164,742700
01-02-18,123.949997,129.869995,123.940002,128.190002,123.816704,2679200
02-02-18,130.350006,130.630005,126.760002,127.139999,122.802528,1395400
05-02-18,127.32,128.179993,120.529999,121.449997,117.306641,1157700
06-02-18,121.019997,127.589996,120.43,126.900002,122.570717,1830300
07-02-18,124.800003,126.139999,124.080002,124.080002,119.846924,793600
08-02-18,124.309998,124.582001,119.620003,119.620003,115.539078,797000
09-02-18,119.260002,121.029999,117.220001,120.239998,116.137917,1076600
12-02-18,119.589996,123.370003,119.589996,122.550003,118.369118,590900
13-02-18,122.82,124.290001,122.309998,123.769997,119.547485,495700
14-02-18,122.040001,126.459999,122,125.879997,121.585503,429100
15-02-18,129.529999,129.529999,127.440002,129.100006,124.695663,710000
16-02-18,130.320007,131.199997,129.279999,129.710007,125.284851,571800
20-02-18,126.860001,129.520004,126.809998,128.399994,124.019539,488200
21-02-18,129.580002,130.360001,127.989998,128.009995,123.642838,461100
22-02-18,127.790001,127.889999,126.161003,126.709999,122.387192,357000
23-02-18,127.050003,129.619995,127.050003,129.559998,125.139969,257800
26-02-18,130.130005,130.479996,128.190002,129.300003,124.888824,393800
27-02-18,129.149994,129.339996,126,126.010002,121.711082,526100
28-02-18,126.099998,126.5,124.089996,124.209999,119.972488,512500
01-03-18,124.199997,124.370003,120.209999,121.529999,117.383911,672200
02-03-18,120.519997,121.360001,118.599998,121.110001,116.978249,693600
05-03-18,119.050003,121.639999,118.32,121.5,117.354935,523100
06-03-18,122.75,123.449997,122.139999,122.75,118.562294,625300
07-03-18,122.300003,125.239998,122.300003,124.720001,120.465088,526300
08-03-18,125.300003,125.519997,122.900002,123.82,119.595779,511300
09-03-18,124.199997,124.849998,124,124.709999,120.455429,324200
12-03-18,124.599998,124.919998,124.089996,124.32,120.078728,414200
13-03-18,124.970001,125.275002,122.860001,123.099998,118.900345,642900
14-03-18,123.93,123.970001,121.949997,122.25,118.079346,315000
15-03-18,122.470001,123.349998,122.07,122.790001,118.600929,401500
16-03-18,123.18,123.25,121.919998,121.940002,117.779922,372900
19-03-18,122.419998,122.449997,120.330002,121.260002,117.123123,300100
20-03-18,121.129997,122.400002,121.129997,121.68,117.528801,551300
21-03-18,123.260002,124.459999,123.050003,123.529999,119.315681,671500
22-03-18,121.93,122.559998,120.410004,120.419998,116.311783,432400
23-03-18,120.889999,121.150002,118.360001,118.389999,114.351044,492900
26-03-18,121.699997,122.150002,119.230003,121.309998,117.17141,298500
27-03-18,122.690002,122.860001,118.980003,119.699997,115.616348,479600
28-03-18,121.489998,121.739998,119.360001,119.620003,115.539078,393500
29-03-18,121.169998,121.349998,119.800003,120.519997,116.408371,358600
02-04-18,119.690002,120.050003,116.519997,117.519997,113.510712,272500
03-04-18,120.510002,121.360001,119.489998,120.610001,116.4953,531100
04-04-18,117.25,120.639999,117.089996,120.440002,116.331108,408900
05-04-18,120.919998,121.800003,120.540001,121.339996,117.200394,387900
06-04-18,121.330002,122.040001,119.540001,120.75,116.630531,385400
09-04-18,121.529999,121.919998,120.010002,120.190002,116.089645,277200
10-04-18,121.949997,122.650002,121.190002,122.110001,117.944122,368800
11-04-18,120.720001,121.790001,120.139999,120.43,116.321449,262700
12-04-18,121.529999,122.139999,121.419998,122.019997,117.857201,222500
13-04-18,121.730003,122.949997,121.68,122.43,118.253204,415700
16-04-18,122.489998,123.399002,122.239998,123.010002,118.813423,289900
17-04-18,123.739998,125.440002,123.449997,125.230003,120.95768,442900
18-04-18,124.190002,125.440002,124.120003,124.800003,120.542358,372100
19-04-18,124,124.360001,122.540001,123.190002,118.987282,330200
20-04-18,122.419998,123.080002,122.139999,122.68,118.49469,174500
23-04-18,121.470001,122.038002,121.110001,121.879997,118.564713,216900
24-04-18,122.730003,123.612,121.639999,122.75,119.411064,552000
25-04-18,122.459999,123.32,121.779999,122.82,119.479156,261300
26-04-18,123.459999,123.559998,122.139999,122.980003,119.634804,363900
